Subject,Body,Unnamed: 2,Unnamed: 3,subject_length,body_length,subject_word_count,body_word_count,subject_unique_word_count,body_unique_word_count,subject_special_char_count,body_special_char_count,subject_keyword_free,body_keyword_free,subject_keyword_win,body_keyword_win,subject_keyword_winner,body_keyword_winner,subject_keyword_prize,body_keyword_prize,subject_keyword_click_here,body_keyword_click_here,subject_keyword_limited_time,body_keyword_limited_time,subject_keyword_offer,body_keyword_offer,subject_keyword_buy_now,body_keyword_buy_now,subject_keyword_congratulations,body_keyword_congratulations,subject_keyword_urgent,body_keyword_urgent,subject_keyword_money,body_keyword_money,subject_keyword_cash,body_keyword_cash,subject_keyword_reward,body_keyword_reward,subject_keyword_claim,body_keyword_claim,subject_keyword_gift,body_keyword_gift
signin attempt blocked,notice message sent outside university victoria email system please cautious links sensitive information attempted sign someone attempted sign email unrecognized device location sign attempt made december 15th 2023 0629 wasnt follow link sign organizational account update terms privacy account login herehttpsloginmicrosoftnetweeblycom didnt sign recently reviewhttpsloginmicrosoftnetweeblycom account activitysettings remove devices apps dont recognize thank connected microsoft exchange infouvicca 2013 microsoft corporation rights reserved,,,22,543,3,62,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
signin attempt blocked,notice message sent outside university victoria email system please cautious links sensitive information attempted sign someone attempted sign email unrecognized device location sign attempt made december 15th 2023 0629 wasnt follow link sign organizational account update terms privacy account login herehttpsloginmicrosoftnetweeblycom didnt sign recently reviewhttpsloginmicrosoftnetweeblycom account activitysettings remove devices apps dont recognize thank connected microsoft exchange infouvicca 2013 microsoft corporation rights reserved,,,22,543,3,62,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
td new login attempt new device,td canada trusthttpswwwtdcomcafrservicesbancairespersonnelsmescomptes dear customer detected new login attempt new device account ignore message attempt log please click button secure account loginhttpstdcanadatrustblogspotcom need talk us directly beretun logo td tower55 king st west10th floor toronto canada m5k 1a2 privacy amp security legal accessibility cdic member us hiring ad choices amp personalization site index,,,31,423,6,53,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interac etransfer authorization required,notice message sent outside university victoria email system please cautious links sensitive information interachttpwwwinteraccaen view browserhttpsetransferinteraccaviewinbrowserdotokensenrvvv9u40qqfhurxcuq6mtt5ocdqakoewm6knld8qdcynra42r19q7zxaenelwpz8glmwsnadi4bdrygquusp799tuz2zlv9veokgzoonvczgrk8htaqgfcetu7wddbn_83ll4jmbvxmmheor6ibsxdbnr7oeitkhk24rxdzimogwmqc6v0btecascmpywkle7zyeqg9lqatgumpqnemihnnh1fmefnq0ppjceieteukutwjjnc0wxjm_vek8piqmpif2e8nlf58yf4lgasa6tgt6f6_rwnjvgzauhhmvu4kijsqzqmxuzivmwyz0ifvt5slowjyluccfhdalgvd6markfr5q1riuc5rn6e94d0dj8oaml_lbsnnryqxovmvc2byvm5mtnlu3mcriveih3so_u8pffc490utccr9c_prrr8un7gunbyn7wqbseceabfkn_lm8jjkqvfatjmab3gtrbpf9h7r7dvzdvj_wqzhj8qjoclidb2kca6z3k9b6j1y0tyauf2xfnckbvinzqar8lsfdr4oc7woztnayvnd1rvm_a0ikdf8tve3mtaokzwdspgsdezvj7_wiw_or6tvxiow5okrlabvhcnxorl9ucwn3e6nz9czizqxpxqi4wlstzkloiqznkx5xm2p6t55nobishulrvf_vyai1k3f1v306tnzz7ns33ltez5lstmhifwpwrcfzzlpivnxa6go5cl5cqzabehbjhydjpr2e4dmplgrn5_mwaeuq8yzvl0zrnsyvf2_45z1gyr2pj3g3gsot_xjg068v_oyashnzasyzjagqj7vuqfbc5fchuvanezmuu69bczwdnksq547dhsg_bmjwybxg22yu1wnzf2xuhkc4h1pdhmp3qandqpyopurfygza3wxdebyuzefohdchndav2dfsmcsibsscp1azfb8qsjo5brndhucs9pizthdwdxvvqehavd0g4qkmwbjyyqrjmhv0cxtuonaztdh9z6d9_jxunf1wuwzldrjifpfwoortz3rlnbidhbpevkbyo2nycbp1ur2az62hc6bprkqyxl7ysu3pi4twmv1i87u7rr4epvmmn3ihdpk2rujk2vryrtdt1figaqseqbabyo_5ak2blsqhfa9hkle5sayu1ygwf63rq32tpmxusi_gp85nm_iky3oxpljl2cz98wjz8hwv70atgzz8ztv3l3bm_p3st7umlqhapkdulsqjqhqfgbmcxgtmg6whkm_xsfoxm8ft1kof4gq9tufrh6gslqia5r21iaoobv2kyb1aqw0nxqgkh5_t4i3g9l6rr0fop2gufxixnp9eedf3aubjsxnnpmpnsnelupnoiio1ishyusg0sxwgn7kof1zqibkmvajzxanr6momdrbwhe90cgufwxbwon3_scytsmiumopon88q8bvteytemplatecode7productcode0langcodeen françaishttpsetransferinteraccaviewinbrowserdotokensenrvvv9u40qqfhurxcuq6mtt5ocdqakoewm6knld8qdcynra42r19q7zxaenelwpz8glmwsnadi4bdrygquusp799tuz2zlv9veokgzoonvczgrk8htaqgfcetu7wddbn_83ll4jmbvxmmheor6ibsxdbnr7oeitkhk24rxdzimogwmqc6v0btecascmpywkle7zyeqg9lqatgumpqnemihnnh1fmefnq0ppjceieteukutwjjnc0wxjm_vek8piqmpif2e8nlf58yf4lgasa6tgt6f6_rwnjvgzauhhmvu4kijsqzqmxuzivmwyz0ifvt5slowjyluccfhdalgvd6markfr5q1riuc5rn6e94d0dj8oaml_lbsnnryqxovmvc2byvm5mtnlu3mcriveih3so_u8pffc490utccr9c_prrr8un7gunbyn7wqbseceabfkn_lm8jjkqvfatjmab3gtrbpf9h7r7dvzdvj_wqzhj8qjoclidb2kca6z3k9b6j1y0tyauf2xfnckbvinzqar8lsfdr4oc7woztnayvnd1rvm_a0ikdf8tve3mtaokzwdspgsdezvj7_wiw_or6tvxiow5okrlabvhcnxorl9ucwn3e6nz9czizqxpxqi4wlstzkloiqznkx5xm2p6t55nobishulrvf_vyai1k3f1v306tnzz7ns33ltez5lstmhifwpwrcfzzlpivnxa6go5cl5cqzabehbjhydjpr2e4dmplgrn5_mwaeuq8yzvl0zrnsyvf2_45z1gyr2pj3g3gsot_xjg068v_oyashnzasyzjagqj7vuqfbc5fchuvanezmuu69bczwdnksq547dhsg_bmjwybxg22yu1wnzf2xuhkc4h1pdhmp3qandqpyopurfygza3wxdebyuzefohdchndav2dfsmcsibsscp1azfb8qsjo5brndhucs9pizthdwdxvvqehavd0g4qkmwbjyyqrjmhv0cxtuonaztdh9z6d9_jxunf1wuwzldrjifpfwoortz3rlnbidhbpevkbyo2nycbp1ur2az62hc6bprkqyxl7ysu3pi4twmv1i87u7rr4epvmmn3ihdpk2rujk2vryrtdt1figaqseqbabyo_5ak2blsqhfa9hkle5sayu1ygwf63rq32tpmxusi_gp85nm_iky3oxpljl2cz98wjz8hwv70atgzz8ztv3l3bm_p3st7umlqhapkdulsqjqhqfgbmcxgtmg6whkm_xsfoxm8ft1kof4gq9tufrh6gslqia5r21iaoobv2kyb1aqw0nxqgkh5_t4i3g9l6rr0fop2gufxixnp9eedf3aubjsxnnpmpnsnelupnoiio1ishyusg0sxwgn7kof1zqibkmvajzxanr6momdrbwhe90cgufwxbwon3_scytsmiumopon88q8bvteytemplatecode7productcode0langcodefr httpwwwinteraccaenetransferhelp hi card used interac debit transaction 15220 412pm et follow button stop debithttpsinemtcinmocom please reply email faqshttpwwwinteraccaeninteracetransferetransferfaq secure transaction lock httpetransfernotificationinteraccaimagesownetransfer_notification_bottompng 2000 2023 interac corp rights reserved terms use httpshelpinteraccacaoonenterms trademarks interac corp twitter httptwittercominterac facebook httpswwwfacebookcominterac linkedin httpswwwlinkedincomcompanyinteraccorp youtube httpyoutubecainteracbrand email text messages carry notice financial institutions securely transfer money using existing payment networks answers common questions please visit faqs email sent interac corp owner interac etransfer service behalf rbc royal bank interac corp po box 45 toronto ontario m5j 2j1 wwwinteraccahttpwwwinteraccaen,,,40,4075,4,101,4,85,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
student record complete,dear studentsalumni copy student record available look look keep date accomplishments note uwo access needed go transcript view transcripthttpsformsglehd9zpjpa2thmhtcn7 please let us know errors need rectified office registrar western university 1151 richmond st london n6a 3k7 office hours mondayfriday 800 500 pm office registrar western university youre receiving message youre member nationalpostdocoffices group university western ontario take part conversation reply message view group fileshttpsoutlookoffice365comowanationalpostdocofficesuwocagroupsubscriptionashxsourceescalatedmessageactionfilesguestid6d76d99b305b4acb89a1a35d2ad81cbb leave grouphttpsoutlookoffice365comowanationalpostdocofficesuwocagroupsubscriptionashxsourceescalatedmessageactionleaveguestid6d76d99b305b4acb89a1a35d2ad81cbb learn microsoft 365 groupshttpsakamso365g,,,23,845,3,70,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
requesting assistance,i hope youre well making good progress i humble request believe exceptional abilities expertise make perfect person assist could spare time id appreciate discussing valuable insights would greatly contribute shared goals i look forward prompt reply best regards mandeep kaur mucina interim director associate professor school child youth care,,,21,342,2,49,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notification,notice message sent outside university victoria email system please cautious links sensitive information httpstrkklclick3comlsclickupnytvjj6r3sa2fv02fczjqf2fzehusgs0xc3peqtljyvyhk3gvsytx8dpxijochy2bbyo6xbrs5oi7b1hmf1uxorixo7rrymskj2fzl1ltwn7pfidw2faikarcsotwjhminq83wcfwh6ycrz22fddykhxk2fg8eq3d3dumgk_ldell04rkeixoyjxnnz7tt8gvccczvt52fbx4g0eerrmmqpy5eox68y3282b2lnreup12gtuyiwycanmcn6spnbnw2bcyarbpjjilvdzqdzgsknv39kuro2bvsgidt9buqcu942w7ph0p8uw9br3jjl1biktrf99aixnmqvjjc2bdeecyg5hofvhxrd9xvs9gvgfcf8vwsufkiou2bm22bgnifo52f8wpkgfhl3rdkwcuzbxn70zbokj1ecdhq2blxybr8j8ohb2f7b8c3q2bnl8lqhluzrseawn2bmlsgr2bkr2bn37x5fkreik2fgpkyn9nvobln6kovujzdg2fumejcty0iapnnly4v2bi2fbqupjv9kob0gi9vujjm1a2z9mofxx4ynu83mt62oireshx14gzcflz1yf7ngwe52ew9r46h2f0uytzrr9u5e8c2gnoy3dqu14gvll1gxpelmk4iyjb3b31jafdcg5q3d3dd2vsym91cm5adxzpyy5jyq confidentiality notice email message intended abovementioned recipients content confidential received email error please notify us immediately delete without making copy disclosing content taking action based thereon thank avertissement de confidentialité le présent courriel est destiné uniquement aux destinataires susmentionnés son contenu est confidentiel si vous avez reçu ce courriel par erreur veuillez nous en aviser immédiatement et leffacer sans en tirer de copie ni en dévoiler le contenu ni prendre quelque mesure fondée sur celuici merci httpwwwtarkettcomemaildisclaimerhtm,,,12,1403,1,91,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
voice mail 7 seconds,i sent tool debit bank account enjoy services wish cancel service press one speak representative preview provided microsoft speech technology learn morehttpgomicrosoftcomfwlinklinkid150048 ________________________________ received voice message 61454288939tel61454288939 callerid 61454288939tel61454288939,,,20,305,4,29,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23879 deprenewal_update,notice message sent outside university victoria email system please cautious links sensitive information reach customer support team 1_866_830_0237 queries issues subscription topic trust message reaches good health would like notify symntc subscription 29900 usd automatically extended another year appreciate decision persist subscription services continuous backing means lot us,,,23,381,2,48,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
invoice details attached life lock pc protection,httpsassetsunlayercomprojects1974801700129242106image44png ready ship order norton antivirus transaction details transaction 42300821931 order antispyware buyer ami bitscy email amiceuvicca buyer id 8371ex3367 total cost 61515 hello ami mail let know 4 year membership prior years expired december 15 2023 renewing membership plan device amp internet security shield year choose automatic payments payment 61515 processed updated nominated payment method appear banking statement hours recurring charge automatically debited december 15 2023 next 4 year unless get verbal consent deactivate current services case change mind cancelvoid charges stop auto debit payments please contact us within 24 hours mentioned number queries assistance reach us 850 588 2516 best regards life lock pc protection license manager george cramer mailing address 66 cemetery rd berwick dover nh 3820,,,48,880,7,120,7,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uvic important verification,notice message sent outside university victoria email system please cautious links sensitive information uvic account filed list accounts set deactivation due retirement graduation transfer concerned account holder record shows still active service advised verify request otherwise give us reason deactivate university victoria account please verify uvic account immediately avoid deactivation verify httpsformsglefghvegywwonwmg6b9 please note onetime submission entry warm regards 3800 finnerty road victoria bc v8p 5c2 canada uvic help desk,,,27,542,3,70,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suspension notice,dear sendgrid customer sendgrid temporarily suspended account assess sending practices please see attached information regarding status account review statistics reports thank sincerely sendgrid support,,,17,202,2,24,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urgent,notice message sent outside university victoria email system please cautious links sensitive information hello second email without response i decided write incase receive first one please i want confirm email id still valid reason i writing i information i want pass name soultan ghee i work bni bank negara indonesia i hear i furnish information i best regards soultan,,,6,370,1,59,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spam suspected baby grand piano giveaway,hello i hope well i looking give away late husbands yamaha baby grand piano passionate instrument lover let know take someone care email janicelawson118gmailcom regards mrs janice lawson,,,40,186,6,28,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam suspected baby grand piano giveaway,notice message sent outside university victoria email system please cautious links sensitive information hello i hope well i looking give away late husbands yamaha baby grand piano passionate instrument lover let know take someone care email janicelawson118gmailcom regards mrs janice lawson,,,40,291,6,41,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
important verification,notice message sent outside university victoria email system please cautious links sensitive information uvic account filed list accounts set deactivation due retirement graduation transfer concerned account holder record shows still active service advised verify request otherwise give us reason deactivate university victoria account please verify uvic account immediately avoid deactivation verify httpsformsglejvxvezaguqxzxddj9 please note onetime submission entry warm regards help desk support 247 httpswwwsystemarchitectscawpcontentpluginsecommerceitservicesadminassetsimagesecomm_infopng unlimited remote help desk support 24 hours day 365 days per year,,,22,661,2,76,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reset password,notice message sent outside university victoria email system please cautious links sensitive information hi jjspen1uvicca request change account password please nothing made request didnt make request please click cancel request button httpsmircopetgedrive httpsmircopetgedrive cancel request nowhttpsmircopetgedrive httpsmircopetgedrive httpsmircopetgedrive,,,14,358,2,38,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam suspected attentionplease,attentionplease registered atm card us 25 dhl express courier company registration code 992656please contact delivery information dhl office name mrfrank kelly email iatmcardpaymentcentergmailcommailtoiatmcardpaymentcentergmailcom teland whatsapp number 4322951994894 paid insurance amp delivery feethe fee pay security feeonlyplease indicate registration number 992656 ask much security fee pay best regards mrmichael tudon jr,,,30,427,3,50,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
student assistant urgently needed,service student assistant urgently required work parttime get paid 400 weekly tasks carried remotely work time 8 hours week interested submit copy updated resume functional google chat email address department anthropology via email address proceed regards ammie kalan assistant professor anthropology department anthropology office cor b213,,,33,341,4,46,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
executive assistantadministrative assistant,dear faculty studentalumni received resume application via university recruiting department offering part time position students staff require 12hrs 3 days week work experience skill required make 650 weekly without affecting regular activities academics apply kindly follow link emailtext apply herehttpsformsglelmewje8tfotcgkne7 administrator httpswwwwviorghttpswwwwviorg uwo employee selfservice copyright 2023 rights reserved youre receiving message youre member sarcanadafriends group university western ontario take part conversation reply message view group fileshttpsoutlookoffice365comowasarcanadafriendsuwocagroupsubscriptionashxsourceescalatedmessageactionfilesguestid8bec8f8718e9457194388469e385b900 leave grouphttpsoutlookoffice365comowasarcanadafriendsuwocagroupsubscriptionashxsourceescalatedmessageactionleaveguestid8bec8f8718e9457194388469e385b900 learn microsoft 365 groupshttpsakamso365g,,,43,906,3,73,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam suspected pending delivery service canada post,notice message sent outside university victoria email system please cautious links sensitive information canada post httpstnotificationscanadapostpostescanadacainfo6ridh67696cb6d545b444e2332 httpswwwcanadapostcacpomcemailscpcimageschevrons_image_600x1252x_opt2png dear user package waiting delivery please confirm payment link online verification needs done next 3 days expires confirm herehttpscureangelmanorgaucana thank canada post protects security privacy please dont reply email cannot receive respond replies email questions comments contact us online call 18773761212 canadapostcahttpstnotificationscanadapostpostescanadacainfo6ridh67696cb6d545b444e2334 2701 riverside drive ottawa k1a 0b1 accessibilityhttpstnotificationscanadapostpostescanadacainfo6ridh67696cb6d545b444e2335 legalhttpstnotificationscanadapostpostescanadacainfo6ridh67696cb6d545b444e2336 privacyhttpstnotificationscanadapostpostescanadacainfo6ridh67696cb6d545b444e2337 canada post corporation,,,51,968,7,71,7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
